date,year,neumonias_men5,hospitalizados_men5,defunciones_men5,neumonias_60mas,hospitalizados_60mas,defunciones_60mas,HR,CFR,HR_roll,CFR_roll
2014-02-03,2014,315,102,2,161,77,12,0.3238095238095238,0.006349206349206349,0.35858242756421493,0.01334587008313225
2014-02-10,2014,268,113,3,171,86,12,0.4216417910447761,0.011194029850746268,0.36973835567016405,0.014040898462362858
2014-02-17,2014,320,108,3,152,68,13,0.3375,0.009375,0.3622935027289876,0.01300689110942168
2014-02-24,2014,321,109,3,147,81,8,0.3395638629283489,0.009345794392523364,0.3538387085867209,0.011058771918182391
2014-03-03,2014,263,93,5,154,73,11,0.35361216730038025,0.019011406844106463,0.3563735628326018,0.012319126345124273
2014-03-10,2014,330,118,3,151,72,6,0.3575757575757576,0.00909090909090909,0.35440386586290484,0.012205489981487908
2014-03-17,2014,344,116,3,179,82,14,0.3372093023255814,0.00872093023255814,0.3539320778339303,0.010836589867115052
2014-03-24,2014,379,138,4,144,66,11,0.3641160949868074,0.010554089709762533,0.35437856249639693,0.010455170808726525
2014-03-31,2014,382,126,3,177,67,13,0.3298429319371728,0.007853403141361256,0.35513273851235305,0.01064319540774589
2014-04-07,2014,467,167,3,170,78,10,0.3576017130620985,0.006423982869379015,0.34712772876451836,0.010046939535074982
2014-04-14,2014,509,193,8,160,75,15,0.3791748526522593,0.015717092337917484,0.3523370853460508,0.010839701077314669
2014-04-21,2014,524,167,2,155,88,13,0.3187022900763359,0.003816793893129771,0.3497293887395492,0.01014857601489047
2014-04-28,2014,510,196,6,174,78,12,0.3843137254901961,0.011764705882352941,0.35356708351327615,0.009242738394671279
2014-05-05,2014,628,244,5,172,76,19,0.3885350318471338,0.007961783439490446,0.3574369927971981,0.009101597688243947
2014-05-12,2014,732,240,5,138,63,12,0.32786885245901637,0.006830601092896175,0.35626943656387755,0.008865306545786203
2014-05-19,2014,815,316,9,162,75,10,0.38773006134969323,0.011042944785276074,0.3592211823592383,0.008926413430225395
2014-05-26,2014,851,302,7,176,76,12,0.35487661574618096,0.008225616921269096,0.36235039283536424,0.008972940152713875
2014-06-02,2014,814,313,9,185,75,13,0.3845208845208845,0.011056511056511056,0.3657152892677125,0.00955200617610538
2014-06-09,2014,825,295,11,181,100,11,0.3575757575757576,0.013333333333333334,0.3630154023831498,0.009254036300532361
2014-06-16,2014,797,293,11,174,91,10,0.36762860727728985,0.013801756587202008,0.36913119203326905,0.01050215663729139
2014-06-23,2014,784,319,10,170,78,16,0.40688775510204084,0.012755102040816327,0.37195294573474963,0.010625956157099313
2014-06-30,2014,722,265,7,199,83,11,0.3670360110803324,0.009695290858725761,0.3692655681388995,0.010842644584503729
2014-07-07,2014,795,284,11,197,81,16,0.3572327044025157,0.013836477987421384,0.37293604963183685,0.01171837919631938
2014-07-14,2014,743,213,5,219,93,16,0.28667563930013457,0.006729475100942127,0.36030424687564205,0.011179195485777636
2014-07-21,2014,611,228,5,187,72,18,0.37315875613747956,0.008183306055646482,0.3625895144245544,0.011173906627574809
2014-07-28,2014,570,170,7,236,121,22,0.2982456140350877,0.012280701754385965,0.35180510561382977,0.011326930464809174
2014-08-04,2014,596,202,8,264,122,22,0.3389261744966443,0.013422818791946308,0.3494739077289406,0.011338116147135795
2014-08-11,2014,375,118,7,264,114,9,0.31466666666666665,0.018666666666666668,0.3428536651526127,0.011946229907068878
2014-08-18,2014,404,132,4,246,101,12,0.32673267326732675,0.009900990099009901,0.33283427992327347,0.011589465914343075
2014-08-25,2014,381,120,5,227,106,18,0.31496062992125984,0.013123359580052493,0.3263248572783894,0.012017974504508916
2014-09-01,2014,388,140,3,215,91,10,0.36082474226804123,0.007731958762886598,0.3267738620115801,0.011254909601442068
2014-09-08,2014,414,134,5,230,99,16,0.32367149758454106,0.012077294685990338,0.3313983442971309,0.011923387049573094
2014-09-15,2014,352,109,5,261,113,14,0.3096590909090909,0.014204545454545454,0.3234608861435823,0.012676041974435467
2014-09-22,2014,400,141,9,212,94,17,0.3525,0.0225,0.33024268438919635,0.01395345425513722
2014-09-29,2014,389,138,6,214,89,15,0.35475578406169667,0.015424164524421594,0.3322213855848279,0.01420362247169663
2014-10-06,2014,446,150,3,179,86,16,0.336322869955157,0.006726457399103139,0.3349284109958892,0.01271109631325119
2014-10-13,2014,488,155,6,188,84,20,0.3176229508196721,0.012295081967213115,0.33378969568993233,0.013010357796776591
2014-10-20,2014,444,178,6,192,83,14,0.4009009009009009,0.013513513513513514,0.3445322295623875,0.013059127038459219
2014-10-27,2014,436,152,4,169,93,9,0.3486238532110092,0.009174311926605505,0.34300711843025844,0.013239421183924082
2014-11-03,2014,471,158,2,201,85,10,0.3354564755838641,0.004246284501061571,0.34448024068017385,0.012260544910807986
2014-11-10,2014,502,178,4,211,100,12,0.3545816733067729,0.00796812749003984,0.3500955634798841,0.011480992665244783
2014-11-17,2014,512,166,0,167,87,9,0.32421875,0.0,0.34656040722988407,0.008668492665244784
2014-11-24,2014,540,190,2,147,77,10,0.35185185185185186,0.003703703703703704,0.34619741570365353,0.007203435062655049
2014-12-01,2014,424,139,0,161,87,11,0.3278301886792453,0.0,0.3451358305441645,0.006362627887767157
2014-12-08,2014,476,160,3,190,65,11,0.33613445378151263,0.0063025210084033615,0.3474497684143946,0.005613557767915937
2014-12-15,2014,446,135,5,183,78,17,0.30269058295964124,0.011210762331838564,0.33517347867173714,0.005325713870206568
2014-12-22,2014,399,143,1,165,73,12,0.3583959899749373,0.002506265664160401,0.3363949957672282,0.00449220808740093
2014-12-29,2014,817,301,6,376,155,23,0.3684210526315789,0.0073439412484700125,0.3405155678981925,0.004879415180826986
2015-01-05,2015,365,114,8,197,92,1,0.31232876712328766,0.021917808219178082,0.3352339546252569,0.006623125271969265
2015-01-12,2015,310,129,3,193,79,1,0.4161290322580645,0.00967741935483871,0.34672273990751495,0.007832802691324105
2015-01-19,2015,315,102,8,183,80,1,0.3238095238095238,0.025396825396825397,0.34321744890222394,0.010544442902964316
2015-01-26,2015,288,103,6,181,61,2,0.3576388888888889,0.020833333333333332,0.3469435364284294,0.013148609569630983
2015-02-02,2015,363,97,2,153,68,2,0.26721763085399447,0.005509641873278237,0.3383289335624896,0.013049499677740342
2015-02-09,2015,327,95,2,173,65,3,0.290519877675841,0.0061162079510703364,0.3368075954020146,0.012412680380144314
2015-02-16,2015,310,97,2,180,69,1,0.31290322580645163,0.0064516129032258064,0.3311209998809539,0.01290584878502749
2015-02-23,2015,328,109,4,181,70,1,0.3323170731707317,0.012195121951219513,0.326608002448348,0.013512246372871177
2015-03-02,2015,349,113,3,179,69,3,0.3237822349570201,0.008595988538681949,0.3280396859275645,0.011847018912809159
2015-03-09,2015,413,143,7,177,71,2,0.34624697336561744,0.01694915254237288,0.3193044285660086,0.012755985561250932
2015-03-16,2015,510,173,6,161,75,1,0.3392156862745098,0.011764705882352941,0.32123019887413184,0.011051970621941874
2015-03-23,2015,514,151,5,171,77,0,0.29377431906614787,0.009727626459143969,0.31324712764628926,0.009663757262668203
2015-03-30,2015,668,215,5,203,88,2,0.3218562874251497,0.0074850299401197605,0.32007695971768363,0.009910680771023394
2015-04-06,2015,768,263,6,273,130,6,0.3424479166666667,0.0078125,0.32656796459153686,0.010122717277139603
2015-04-13,2015,741,260,5,203,96,3,0.3508771929824561,0.006747638326585695,0.3313147104885374,0.010159720455059588
2015-04-20,2015,745,258,1,202,94,3,0.34630872483221475,0.0013422818791946308,0.3330636669462228,0.008803115446056478
2015-04-27,2015,921,319,5,217,76,3,0.3463626492942454,0.0054288816503800215,0.335886218738376,0.008407227085018737
2015-05-04,2015,862,325,6,258,93,0,0.37703016241299303,0.0069605568445475635,0.3397341173692979,0.007158652622790572
2015-05-11,2015,946,338,4,286,95,0,0.3572938689217759,0.004228329809725159,0.3419938902002062,0.0062166056137121
2015-05-18,2015,761,306,6,197,85,1,0.4021024967148489,0.00788436268068331,0.35553491240629376,0.0059861976414045176
2015-05-25,2015,817,300,6,298,124,2,0.3671970624235006,0.0073439412484700125,0.36120250928108766,0.0059685615549483
2015-06-01,2015,693,279,7,268,109,5,0.4025974025974026,0.010101010101010102,0.3687211950224296,0.006254625317574562
2015-06-08,2015,718,298,4,237,111,3,0.415041782729805,0.005571030640668524,0.3767417687408483,0.006107549356834916
2015-06-15,2015,653,241,4,230,99,3,0.36906584992343033,0.006125574272588055,0.37958640937725024,0.006705460906009093
2015-06-22,2015,611,220,2,300,124,2,0.36006546644844517,0.0032733224222585926,0.38129926152152516,0.006436016002493915
2015-06-29,2015,541,195,7,275,108,3,0.36044362292051757,0.012939001848428836,0.3792259440849658,0.007183321627979074
2015-07-06,2015,520,167,5,261,89,2,0.3211538461538462,0.009615384615384616,0.3747084412389745,0.007856703478686507
2015-07-13,2015,410,143,6,226,90,2,0.348780487804878,0.014634146341463415,0.3680431901252282,0.00870042643628402
2015-07-20,2015,395,145,6,254,100,6,0.3670886075949367,0.015189873417721518,0.36802963327165766,0.009681167957440458
2015-07-27,2015,370,137,7,264,115,2,0.37027027027027026,0.01891891891891892,0.3639887417307662,0.01078340655967906
2015-08-03,2015,349,123,5,218,83,1,0.3524355300859599,0.014326647564469915,0.3561629601502855,0.011877858675154234
2015-08-10,2015,366,100,6,240,84,2,0.273224043715847,0.01639344262295082,0.3441827343743376,0.01316134221894958
2015-08-17,2015,320,93,5,231,109,0,0.290625,0.015625,0.33550267606828194,0.014705301916167254
2015-08-24,2015,356,126,3,245,95,6,0.3539325842696629,0.008426966292134831,0.3346887962369251,0.014141297471630504
2015-08-31,2015,367,125,8,227,83,3,0.3405994550408719,0.021798365122615803,0.3371194973478034,0.0156641700350344
2015-09-07,2015,336,96,4,226,89,1,0.2857142857142857,0.011904761904761904,0.3292362220864793,0.015322996980446714
2015-09-14,2015,359,110,2,247,94,2,0.3064066852367688,0.005571030640668524,0.3216509817917083,0.01412064163331509
2015-09-21,2015,357,120,4,210,92,4,0.33613445378151263,0.011204481792717087,0.3173840047306136,0.01315633699253986
2015-09-28,2015,375,130,3,223,92,1,0.3466666666666667,0.008,0.316662896803202,0.01236550604698112
2015-10-05,2015,429,128,3,206,75,0,0.29836829836829837,0.006993006993006993,0.3198059286347584,0.011190451593238141
2015-10-12,2015,399,104,1,188,70,4,0.2606516290726817,0.002506265664160401,0.3160592572688436,0.009550609801258193
2015-10-19,2015,376,89,2,193,84,1,0.23670212765957446,0.005319148936170213,0.3014054501925825,0.009162132631762616
2015-10-26,2015,389,100,3,185,74,2,0.2570694087403599,0.007712082262210797,0.29096419440501853,0.007401347274211989
2015-11-02,2015,442,144,4,208,84,4,0.3257918552036199,0.00904977375565611,0.2959738905911853,0.007044473755573765
2015-11-09,2015,446,138,4,212,97,1,0.3094170403587444,0.008968609865470852,0.2963501849814323,0.007469171158674057
2015-11-16,2015,493,145,6,219,103,0,0.29411764705882354,0.012170385395537525,0.2910980841410961,0.007589909109026611
2015-11-23,2015,435,146,0,204,77,1,0.335632183908046,0.0,0.28971877379626854,0.006589909109026612
2015-11-30,2015,464,143,5,212,98,2,0.3081896551724138,0.010775862068965518,0.29094644339678294,0.007062765993521427
2015-12-07,2015,413,128,3,223,90,1,0.3099273607748184,0.007263922518159807,0.29710590985955004,0.0076574731002713526
2015-12-14,2015,376,108,0,180,80,1,0.2872340425531915,0.0,0.3034223992212522,0.006992579483250076
2015-12-21,2015,365,112,1,185,80,1,0.30684931506849317,0.0027397260273972603,0.3096448875122689,0.006371034953898384
2016-01-04,2016,431,132,5,278,99,22,0.3062645011600928,0.01160092807424594,0.30720396825682794,0.006689929243722113
2016-01-11,2016,385,106,0,248,96,18,0.2753246753246753,0.0,0.3029424226275693,0.005568853010538256
2016-01-18,2016,366,116,4,232,95,17,0.31693989071038253,0.01092896174863388,0.3057952030840142,0.0054136750546753005
2016-01-25,2016,349,90,4,248,96,24,0.25787965616045844,0.011461318051575931,0.29607613711556574,0.0068463398111222925
2016-02-01,2016,329,101,4,235,65,21,0.3069908814589666,0.0121580547112462,0.29592629040138485,0.007019113891407377
2016-02-08,2016,351,99,4,233,68,20,0.28205128205128205,0.011396011396011397,0.2924417805609428,0.007535625001138826
2016-02-15,2016,347,84,6,221,83,25,0.2420749279538905,0.01729106628242075,0.2867968912360302,0.00969700828644142
2016-02-22,2016,337,104,4,285,105,24,0.3086053412462908,0.011869436201780416,0.2870163945082549,0.010838222058239314
2016-02-29,2016,362,87,3,295,95,18,0.24033149171270718,0.008287292817679558,0.27877476832733167,0.010424017651168516
2016-03-07,2016,360,112,2,300,100,26,0.3111111111111111,0.005555555555555556,0.28324807280063613,0.01111846209561296
2016-03-14,2016,361,99,4,283,113,27,0.2742382271468144,0.0110803324099723,0.2779103648551901,0.011137383428280263
2016-03-21,2016,338,102,4,236,92,20,0.30177514792899407,0.011834319526627219,0.28339730132625707,0.011184008612661675
2016-03-28,2016,410,131,2,286,102,35,0.3195121951219512,0.004878048780487805,0.2849624655341302,0.010274007871316874
2016-04-04,2016,447,133,7,249,85,23,0.2975391498881432,0.015659955257270694,0.28689844901373784,0.010807000853974286
2016-04-11,2016,515,146,5,262,110,30,0.283495145631068,0.009708737864077669,0.292075976223385,0.009859209801681403
2016-04-18,2016,558,155,6,225,76,14,0.2777777777777778,0.010752688172043012,0.28822253078982085,0.009719616297964227
2016-04-25,2016,584,193,3,260,98,23,0.3304794520547945,0.005136986301369863,0.29949102583258175,0.009325827983425515
2016-05-02,2016,614,210,6,231,82,20,0.34201954397394135,0.009771986970684038,0.3033545799404356,0.009852881910316575
2016-05-09,2016,649,221,10,257,96,26,0.3405238828967643,0.015408320493066256,0.31164028690917933,0.010393880420703319
2016-05-16,2016,753,221,3,297,111,29,0.29349269588313415,0.00398406374501992,0.3106049804034468,0.009412598448002407
2016-05-23,2016,874,253,3,279,100,29,0.2894736842105263,0.003432494279176201,0.3068501665395187,0.009231904135338457
2016-05-30,2016,731,245,11,273,118,26,0.33515731874145005,0.015047879616963064,0.311552437646182,0.009155394680300003
2016-06-06,2016,836,268,6,304,102,19,0.32057416267942584,0.007177033492822967,0.3161873147772268,0.008838931633893165
2016-06-13,2016,885,298,8,321,115,41,0.3367231638418079,0.00903954802259887,0.32355548803523054,0.008624789115212647
2016-06-20,2016,765,242,7,326,118,17,0.31633986928104574,0.009150326797385621,0.321788040188512,0.009126456677214618
2016-06-27,2016,718,239,4,356,119,21,0.3328690807799443,0.005571030640668524,0.3206442322892623,0.00860133713596268
2016-07-04,2016,699,216,6,373,120,30,0.3090128755364807,0.008583690987124463,0.31670535636922686,0.007748258447719954
2016-07-11,2016,697,234,8,345,122,28,0.3357245337159254,0.011477761836441894,0.32198433609832583,0.0086849707091477
2016-07-18,2016,626,200,4,294,113,31,0.3194888178913738,0.006389776357827476,0.3257362278084317,0.00905463096897911
2016-07-25,2016,618,204,8,317,128,32,0.3300970873786408,0.012944983818770227,0.3251036988880806,0.008791768994205005
2016-08-01,2016,543,186,4,341,135,28,0.3425414364640884,0.007366482504604052,0.32784960811116337,0.00881545012067764
2016-08-08,2016,468,177,4,338,123,38,0.3782051282051282,0.008547008547008548,0.3330348536565784,0.00875388268622885
2016-08-15,2016,434,159,4,313,110,23,0.3663594470046083,0.009216589861751152,0.33928730087202374,0.008762165569274543
2016-08-22,2016,392,127,5,286,102,22,0.3239795918367347,0.012755102040816327,0.33817611475412257,0.009660174494293019
2016-08-29,2016,542,186,5,274,91,16,0.34317343173431736,0.00922509225092251,0.3424461842788521,0.009740349652267773
2016-09-05,2016,485,170,3,322,121,23,0.35051546391752575,0.006185567010309278,0.34429505055405213,0.009078825299001196
2016-09-12,2016,439,148,5,336,134,29,0.33712984054669703,0.011389521640091117,0.3465001783859676,0.009703793459284151
2016-09-19,2016,552,218,0,284,100,17,0.39492753623188404,0.0,0.354603984492623,0.008085670481937873
2016-09-26,2016,553,160,4,322,108,19,0.28933092224231466,0.007233273056057866,0.3479526702149013,0.0080690193008696
2016-10-03,2016,471,148,4,271,117,23,0.31422505307855625,0.008492569002123142,0.3399551608240798,0.008062214357758925
2016-10-10,2016,446,144,1,312,122,20,0.32286995515695066,0.002242152466367713,0.33451897434312255,0.007190409683335995
2016-10-17,2016,507,148,6,303,129,18,0.29191321499013806,0.011834319526627219,0.330510677237298,0.007075311869062356
2016-10-24,2016,504,158,4,261,96,12,0.3134920634920635,0.007936507936507936,0.32680050620701623,0.006914238829760534
2016-10-31,2016,452,143,2,290,104,20,0.3163716814159292,0.004424778761061947,0.3225325333943167,0.006694140298604618
2016-11-07,2016,475,149,5,312,116,14,0.3136842105263158,0.010526315789473684,0.31960182964176903,0.006586239567277438
2016-11-14,2016,465,141,0,326,112,17,0.3032258064516129,0.0,0.3081391134192351,0.006586239567277438
2016-11-21,2016,458,137,4,312,115,28,0.29912663755458513,0.008733624454148471,0.3093635778332689,0.006773783492038764
2016-11-28,2016,392,123,2,333,110,21,0.3137755102040816,0.00510204081632653,0.3093073849739596,0.006349967468814188
2016-12-05,2016,404,127,4,333,148,22,0.31435643564356436,0.009900990099009901,0.3082431950347863,0.007307322172894461
2016-12-12,2016,343,114,4,312,118,15,0.3323615160349854,0.011661807580174927,0.3132992326653923,0.007285758179587924
2016-12-19,2016,366,136,3,343,120,23,0.37158469945355194,0.00819672131147541,0.3205608121605783,0.007318284851458859
2016-12-26,2016,419,143,5,371,152,25,0.3412887828162291,0.011933174224343675,0.32367544983561575,0.008256834284369075
2017-01-02,2017,423,120,2,331,99,23,0.28368794326241137,0.004728132387706856,0.3199259164276277,0.007532061359148221
2017-01-09,2017,361,106,5,362,128,22,0.29362880886426596,0.013850415512465374,0.31872629172920935,0.009263363298206394
2017-01-16,2017,358,124,7,325,115,23,0.3463687150837989,0.019553072625698324,0.3246315514203611,0.010615794319650125
2017-01-23,2017,384,117,2,320,109,22,0.3046875,0.005208333333333333,0.3234955501448509,0.010629080884275974
2017-01-30,2017,322,110,3,320,113,26,0.3416149068322981,0.009316770186335404,0.3269028590434426,0.010556053395191662
2017-02-06,2017,426,150,5,292,115,26,0.352112676056338,0.011737089201877934,0.32937175404611163,0.010565463597904539
2017-02-13,2017,437,150,4,277,107,34,0.34324942791762014,0.009153318077803204,0.32582984510412016,0.010685038193695512
2017-02-20,2017,529,162,5,294,93,23,0.30623818525519847,0.00945179584120983,0.3214485204089914,0.01037486589580378
2017-02-27,2017,550,177,4,294,88,42,0.32181818181818184,0.007272727272727273,0.32621480022846266,0.010692940256431334
2017-03-06,2017,514,171,2,274,101,31,0.3326848249027237,0.0038910505836575876,0.33109680223326987,0.00944801964033036
2017-03-13,2017,566,221,5,285,101,39,0.39045936395759717,0.0088339222614841,0.3366081333424947,0.008108125844803582
2017-03-20,2017,608,192,3,329,109,26,0.3157894736842105,0.004934210526315789,0.337995880053021,0.00807386049392639
2017-03-27,2017,744,260,6,316,110,40,0.34946236559139787,0.008064516129032258,0.3389768123979085,0.007917328736763497
2017-04-03,2017,719,249,3,318,103,28,0.3463143254520167,0.004172461752433936,0.3382520185723683,0.006971750305582997
2017-04-10,2017,798,298,4,278,89,28,0.37343358395989973,0.005012531328320802,0.3420250380776533,0.006454151961897697
2017-04-17,2017,807,313,3,285,106,25,0.3878562577447336,0.0037174721189591076,0.3522272971388451,0.005737361496616356
2017-04-24,2017,767,317,6,270,84,19,0.4132985658409387,0.007822685788787484,0.3636623451416897,0.005806106311123883
2017-05-01,2017,690,271,9,283,109,20,0.3927536231884058,0.013043478260869565,0.37117094492740005,0.00695015977077538
2017-05-08,2017,633,196,10,275,86,29,0.30963665086887837,0.01579778830963665,0.36106810579131016,0.007820643026794449
2017-05-15,2017,664,209,3,301,100,31,0.3147590361445783,0.004518072289156626,0.36093930109885614,0.0077686257471495535
2017-05-22,2017,604,189,6,317,124,35,0.3129139072847682,0.009933774834437087,0.3563707438105274,0.008002283085325157
2017-05-29,2017,578,186,11,294,114,27,0.3217993079584775,0.01903114186851211,0.353306366623835,0.009859618099834929
2017-06-05,2017,530,179,4,309,127,24,0.33773584905660375,0.007547169811320755,0.34884414976092304,0.010176447910209923
2017-06-12,2017,576,187,8,309,115,30,0.3246527777777778,0.013888888888888888,0.3409437147650536,0.011447875006451145
2017-06-19,2017,525,173,11,319,117,24,0.3295238095238095,0.02095238095238095,0.3304718702254124,0.01308908690190033
2017-06-26,2017,458,141,4,292,88,21,0.3078602620087336,0.008733624454148471,0.31986020007795335,0.012550355176060193
2017-07-03,2017,428,126,3,451,132,22,0.29439252336448596,0.007009345794392523,0.31795468413990435,0.011451799861654675
2017-07-10,2017,459,147,3,310,120,21,0.3202614379084967,0.006535947712418301,0.3186424843603941,0.011704034289562387
2017-07-17,2017,422,135,4,324,138,40,0.31990521327014215,0.009478672985781991,0.31951639760856587,0.011647146558480499
2017-07-24,2017,444,145,2,336,137,24,0.32657657657657657,0.0045045045045045045,0.32011355618582826,0.009831316887979547
2017-07-31,2017,388,144,1,294,115,23,0.3711340206185567,0.002577319587628866,0.32428832763107235,0.009210085610018062
2017-08-07,2017,361,107,1,323,131,32,0.296398891966759,0.002770083102493075,0.320756591904695,0.007820234886718586
2017-08-14,2017,349,96,6,346,154,39,0.27507163323782235,0.017191977077363897,0.31395006986894664,0.007350184402341454
2017-08-21,2017,366,119,5,284,108,26,0.3251366120218579,0.01366120218579235,0.3161096136205872,0.007966131618796939
2017-08-28,2017,397,121,6,292,126,24,0.3047858942065491,0.015113350125944584,0.317408784975845,0.008979132160240946
2017-09-04,2017,340,95,4,330,127,24,0.27941176470588236,0.011764705882352941,0.3123025758255183,0.009632726931482776
2017-09-11,2017,349,102,2,316,117,24,0.2922636103151863,0.0057306590257879654,0.30884737545614876,0.009164225186483523
2017-09-18,2017,429,140,6,324,115,38,0.32634032634032634,0.013986013986013986,0.3088178441766175,0.010349413871672208
2017-09-25,2017,491,164,7,368,130,30,0.3340122199592668,0.014256619144602852,0.30417761909420626,0.011809326316293955
2017-10-02,2017,485,184,1,355,119,31,0.37938144329896906,0.002061855670103093,0.3145504380107325,0.011720797887245208
2017-10-09,2017,523,144,3,334,122,22,0.27533460803059273,0.0057361376673040155,0.31458330985982885,0.010288817960987724
2017-10-16,2017,563,175,6,416,139,35,0.3108348134991119,0.010657193605683837,0.31279558504448557,0.009913316888474159
2017-10-23,2017,559,180,2,444,129,29,0.3220035778175313,0.0035778175313059034,0.31494779549585833,0.008471375314144323
2017-10-30,2017,491,178,7,321,110,21,0.3625254582484725,0.014256619144602852,0.3253370071886821,0.008782864471925562
2017-11-06,2017,522,154,5,406,137,19,0.2950191570881226,0.009578544061302681,0.3256814505352992,0.009263850101364901
2017-11-13,2017,479,133,6,387,144,33,0.2776617954070981,0.012526096033402923,0.31959663416864564,0.00908136035728852
2017-11-20,2017,529,154,3,406,162,25,0.29111531190926276,0.005671077504725898,0.3142345206623951,0.0080081676523039
2017-11-27,2017,439,152,6,431,144,37,0.3462414578587699,0.01366742596810934,0.3100920224823702,0.009458863939554682
2017-12-04,2017,473,170,6,324,123,35,0.3594080338266385,0.012684989429175475,0.3206012007068759,0.010327470409788613
2017-12-11,2017,432,148,9,380,132,14,0.3425925925925926,0.020833333333333332,0.32457092309356106,0.011599487875744802
2017-12-18,2017,401,144,3,298,124,14,0.35910224438902744,0.007481296758104738,0.32920825641499807,0.012087422779094656
2017-12-25,2017,422,145,6,372,127,34,0.34360189573459715,0.014218009478672985,0.32684281110076363,0.012082596570853421
2018-01-01,2018,413,130,1,386,138,40,0.31476997578692495,0.002421307506053269,0.3293116634381139,0.011187942001447246
2018-01-08,2018,369,148,3,418,141,27,0.4010840108401084,0.008130081300813009,0.3447394403672402,0.010638440159873506
2018-01-15,2018,377,138,6,383,148,37,0.3660477453580902,0.015915119363395226,0.3541059945483437,0.011918945392207171
2018-01-22,2018,320,116,3,329,105,22,0.3625,0.009375,0.3561383123159974,0.011382392146193503
2018-01-29,2018,315,129,3,362,147,24,0.4095238095238095,0.009523809523809525,0.36240278427814376,0.010987244658022761
2018-02-05,2018,332,132,5,384,142,31,0.39759036144578314,0.015060240963855422,0.3692775053847926,0.01026560811183802
2018-02-12,2018,286,83,1,310,103,22,0.2902097902097902,0.0034965034965034965,0.36066594861238793,0.009767508954137867
2018-02-19,2018,272,99,3,306,124,21,0.3639705882352941,0.011029411764705883,0.3632120351749751,0.009368934239891977
2018-02-26,2018,223,72,3,281,104,22,0.32286995515695066,0.013452914798206279,0.3642245325962283,0.010747885151411105
2018-03-05,2018,246,72,6,317,104,18,0.2926829268292683,0.024390243902439025,0.35067439709487325,0.012780405476614357
2018-03-12,2018,257,76,3,311,120,22,0.29571984435797666,0.011673151750972763,0.34188340946985907,0.012250159525061548
2018-03-19,2018,296,102,3,297,118,25,0.34459459459459457,0.010135135135135136,0.3396452337941834,0.012345176416953442
2018-03-26,2018,339,116,5,283,117,27,0.3421828908554572,0.014749262536873156,0.33122761896063935,0.012998358043586395
2018-04-02,2018,394,119,8,319,101,18,0.3020304568527919,0.02030456852791878,0.3192826308865155,0.013653898989094315
2018-04-09,2018,475,124,4,368,122,21,0.26105263157894737,0.008421052631578947,0.3156379860576601,0.014269467630978746
2018-04-16,2018,577,179,6,353,113,14,0.31022530329289427,0.010398613518197574,0.30891982543986013,0.014190617850165208
2018-04-23,2018,642,208,6,335,118,19,0.32398753894080995,0.009345794392523364,0.30905952341284254,0.013677227799454843
2018-04-30,2018,693,220,4,328,107,20,0.31746031746031744,0.005772005772005772,0.3121566972417237,0.011349948033150687
2018-05-07,2018,801,270,1,361,130,26,0.33707865168539325,0.0012484394506866417,0.3173265481576507,0.010046858995614923
2018-05-14,2018,942,253,4,367,116,27,0.26857749469214437,0.004246284501061571,0.3078244106698445,0.009310752666355726
2018-05-21,2018,1070,348,8,479,155,18,0.3252336448598131,0.007476635514018692,0.30570575492038893,0.008401674288498917
